entity,acu_dbu,user,order_number,original_order,trade_id,deal,trade_date,verification_date,fx_type,fx_trade,currency_pair,buy_currency,amount_buy,sell_currency,amount_sell,bp_id,bp_key,sg,domicile,bank,sector_user_id,sector_description,execution_country,order_country,business_date,id,dml_allowed,in_use,test_col1,test_col2,test_col3
,,,18558849,,," ",02.09.16,02.09.16,"FX Spot ACDC","SGD -27,920 (USD/SGD 1.396000)",SGD/USD,SGD,30712.00,USD,30712.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18558849,Y,Y,NULL,NULL,NULL
,,,18559024,,," ",02.09.16,02.09.16,"FX Spot ACDC","USD 126,880 (GBP/USD 1.268800)",GBP/USD,GBP,110000.00,USD,110000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,18559024,Y,Y,NULL,NULL,NULL
,,,18559026,,," ",02.09.16,02.09.16,"FX Spot ACDC","GBP 100,000 (GBP/USD 1.268800)",USD/GBP,USD,139568.00,GBP,139568.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18559026,Y,Y,NULL,NULL,NULL
,,,18559045,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 76,393.8 (USD/HKD 7.756900)",HKD/USD,HKD,651836.98,USD,651836.98,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18559045,Y,Y,NULL,NULL,NULL
,,,18559082,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD -76,393.8 (USD/HKD 7.75690000)",USD/HKD,USD,84033.18,HKD,84033.18,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18559082,Y,Y,NULL,NULL,NULL
,,,18559247,,," ",02.09.16,02.09.16,"FX Spot ACDC","USD -137,450 (GBP/USD 1.374500)",USD/GBP,USD,151195.00,GBP,151195.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,18559247,Y,Y,NULL,NULL,NULL
,,,18559248,,," ",02.09.16,02.09.16,"FX Spot ACDC","USD 137,450 (GBP/USD 1.374500)",GBP/USD,GBP,110000.00,USD,110000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18559248,Y,Y,NULL,NULL,NULL
,,,18559264,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 53,241.9 (USD/HKD 7.75550000)",HKD/USD,HKD,454209.32,USD,454209.32,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18559264,Y,Y,NULL,NULL,NULL
,,,18563283,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: KRW 15,828,353 (USD/KRW 1113.0122)",USD/KRW,USD,15643.31,KRW,15643.31,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,18563283,Y,Y,NULL,NULL,NULL
,,,18563284,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD -9,954.83 (USD/KRW 1113.0122)",USD/KRW,USD,10950.31,KRW,10950.31,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,18563284,Y,Y,NULL,NULL,NULL
,,,18563288,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: HKD -14,841.04 (EUR/HKD 8.680899)",HKD/EUR,HKD,16325.14,EUR,16325.14,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18563288,Y,Y,NULL,NULL,NULL
,,,18563289,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: HKD -5,203.89 (HKD/CHF 0.126229)",HKD/CHF,HKD,5724.28,CHF,5724.28,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18563289,Y,Y,NULL,NULL,NULL
,,,18563290,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: HKD -7,498.1 (JPY/HKD 0.074981)",HKD/JPY,HKD,8247.91,JPY,8247.91,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18563290,Y,Y,NULL,NULL,NULL
,,,18563291,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SGD 203.85 (SGD/HKD 5.716134)",HKD/SGD,HKD,1281.75,SGD,1281.75,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18563291,Y,Y,NULL,NULL,NULL
,,,18563292,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 2,426.7 (USD/HKD 7.755650)",HKD/USD,HKD,20702.70,USD,20702.70,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18563292,Y,Y,NULL,NULL,NULL
,,,18563358,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 14,199.85 (USD/KRW 1114.68420000)",KRW/USD,KRW,17411188.30,USD,17411188.30,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18563358,Y,Y,NULL,NULL,NULL
,,,18563359,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: KRW -11,079,847 (USD/KRW 1114.68420000)",KRW/USD,KRW,12187831.70,USD,12187831.70,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18563359,Y,Y,NULL,NULL,NULL
,,,18563653,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: HKD -281.24 (USD/HKD 7.756150)",HKD/USD,HKD,309.36,USD,309.36,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18563653,Y,Y,NULL,NULL,NULL
,,,18564283,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 26,041.34 (USD/SEK 8.58750000)",SEK/USD,SEK,245993.06,USD,245993.06,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564283,Y,Y,NULL,NULL,NULL
,,,18564284,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -120,121.28 (USD/SEK 8.58750000)",SEK/USD,SEK,132133.41,USD,132133.41,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564284,Y,Y,NULL,NULL,NULL
,,,18564285,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -158,883.82 (USD/SEK 8.58750000)",SEK/USD,SEK,174772.20,USD,174772.20,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564285,Y,Y,NULL,NULL,NULL
,,,18564287,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -152,931.43 (USD/SEK 8.58750000)",SEK/USD,SEK,168224.57,USD,168224.57,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564287,Y,Y,NULL,NULL,NULL
,,,18564288,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 15,079.18 (USD/SEK 8.58750000)",SEK/USD,SEK,142441.70,USD,142441.70,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564288,Y,Y,NULL,NULL,NULL
,,,18564289,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -263,244.51 (USD/SEK 8.58750000)",SEK/USD,SEK,289568.96,USD,289568.96,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564289,Y,Y,NULL,NULL,NULL
,,,18564290,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -206,591.57 (USD/SEK 8.58750000)",SEK/USD,SEK,227250.73,USD,227250.73,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564290,Y,Y,NULL,NULL,NULL
,,,18564291,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -110,402.74 (USD/SEK 8.58750000)",SEK/USD,SEK,121443.01,USD,121443.01,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564291,Y,Y,NULL,NULL,NULL
,,,18564292,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -170,810.76 (USD/SEK 8.58750000)",SEK/USD,SEK,187891.84,USD,187891.84,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564292,Y,Y,NULL,NULL,NULL
,,,18564293,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 25,396.51 (USD/SEK 8.58750000)",SEK/USD,SEK,239901.79,USD,239901.79,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564293,Y,Y,NULL,NULL,NULL
,,,18564294,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -100,101.07 (USD/SEK 8.58750000)",SEK/USD,SEK,110111.18,USD,110111.18,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564294,Y,Y,NULL,NULL,NULL
,,,18564295,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -223,630.05 (USD/SEK 8.58750000)",SEK/USD,SEK,245993.06,USD,245993.06,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564295,Y,Y,NULL,NULL,NULL
,,,18564296,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -146,104.96 (USD/SEK 8.58750000)",SEK/USD,SEK,160715.46,USD,160715.46,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564296,Y,Y,NULL,NULL,NULL
,,,18564297,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -241,946.41 (USD/SEK 8.58750000)",SEK/USD,SEK,266141.05,USD,266141.05,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564297,Y,Y,NULL,NULL,NULL
,,,18564298,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -180,181.92 (USD/SEK 8.58750000)",SEK/USD,SEK,198200.11,USD,198200.11,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564298,Y,Y,NULL,NULL,NULL
,,,18564299,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 16,616.86 (USD/SEK 8.58750000)",SEK/USD,SEK,156967.00,USD,156967.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564299,Y,Y,NULL,NULL,NULL
,,,18564300,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -189,127.13 (USD/SEK 8.58750000)",SEK/USD,SEK,208039.84,USD,208039.84,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564300,Y,Y,NULL,NULL,NULL
,,,18564301,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -199,776.18 (USD/SEK 8.58750000)",SEK/USD,SEK,219753.80,USD,219753.80,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564301,Y,Y,NULL,NULL,NULL
,,,18564302,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 25,495.72 (USD/SEK 8.58750000)",SEK/USD,SEK,240838.92,USD,240838.92,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564302,Y,Y,NULL,NULL,NULL
,,,18564303,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -103,934.73 (USD/SEK 8.58750000)",SEK/USD,SEK,114328.20,USD,114328.20,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564303,Y,Y,NULL,NULL,NULL
,,,18564304,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 10,714.15 (USD/SEK 8.58750000)",SEK/USD,SEK,101208.57,USD,101208.57,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564304,Y,Y,NULL,NULL,NULL
,,,18564305,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 22,321.15 (USD/SEK 8.58750000)",SEK/USD,SEK,210851.19,USD,210851.19,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564305,Y,Y,NULL,NULL,NULL
,,,18564306,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -118,417.43 (USD/SEK 8.58750000)",SEK/USD,SEK,130259.17,USD,130259.17,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564306,Y,Y,NULL,NULL,NULL
,,,18564307,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 14,831.17 (USD/SEK 8.58750000)",SEK/USD,SEK,140098.90,USD,140098.90,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564307,Y,Y,NULL,NULL,NULL
,,,18564308,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -145,679 (USD/SEK 8.58750000)",SEK/USD,SEK,160246.90,USD,160246.90,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564308,Y,Y,NULL,NULL,NULL
,,,18564309,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -89,877.98 (USD/SEK 8.58750000)",SEK/USD,SEK,98865.78,USD,98865.78,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564309,Y,Y,NULL,NULL,NULL
,,,18564310,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 10,416.54 (USD/SEK 8.58750000)",SEK/USD,SEK,98397.22,USD,98397.22,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564310,Y,Y,NULL,NULL,NULL
,,,18564311,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -208,721.38 (USD/SEK 8.58750000)",SEK/USD,SEK,229593.52,USD,229593.52,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564311,Y,Y,NULL,NULL,NULL
,,,18564316,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -147,808.81 (USD/SEK 8.58750000)",SEK/USD,SEK,162589.69,USD,162589.69,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564316,Y,Y,NULL,NULL,NULL
,,,18564318,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -122,431.06 (USD/SEK 8.58750000)",SEK/USD,SEK,134674.17,USD,134674.17,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564318,Y,Y,NULL,NULL,NULL
,,,18564319,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -177,200.19 (USD/SEK 8.58750000)",SEK/USD,SEK,194920.21,USD,194920.21,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564319,Y,Y,NULL,NULL,NULL
,,,18564325,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -243,761.01 (USD/SEK 8.58750000)",SEK/USD,SEK,268137.11,USD,268137.11,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564325,Y,Y,NULL,NULL,NULL
,,,18564331,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -156,754.01 (USD/SEK 8.58750000)",SEK/USD,SEK,172429.41,USD,172429.41,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564331,Y,Y,NULL,NULL,NULL
,,,18564332,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 19,096.99 (USD/SEK 8.58750000)",SEK/USD,SEK,180394.91,USD,180394.91,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564332,Y,Y,NULL,NULL,NULL
,,,18564333,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -124,380.9 (USD/SEK 8.58750000)",SEK/USD,SEK,136818.99,USD,136818.99,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564333,Y,Y,NULL,NULL,NULL
,,,18564334,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 29,463.92 (USD/SEK 8.58750000)",SEK/USD,SEK,278323.57,USD,278323.57,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564334,Y,Y,NULL,NULL,NULL
,,,18564335,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 31,001.6 (USD/SEK 8.58750000)",SEK/USD,SEK,292848.88,USD,292848.88,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564335,Y,Y,NULL,NULL,NULL
,,,18564336,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 10,267.73 (USD/SEK 8.58750000)",SEK/USD,SEK,96991.54,USD,96991.54,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564336,Y,Y,NULL,NULL,NULL
,,,18564337,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 10,366.94 (USD/SEK 8.58750000)",SEK/USD,SEK,97928.67,USD,97928.67,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564337,Y,Y,NULL,NULL,NULL
,,,18564338,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -88,600.1 (USD/SEK 8.58750000)",SEK/USD,SEK,97460.11,USD,97460.11,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564338,Y,Y,NULL,NULL,NULL
,,,18564339,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -137,585.72 (USD/SEK 8.58750000)",SEK/USD,SEK,151344.29,USD,151344.29,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564339,Y,Y,NULL,NULL,NULL
,,,18564343,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -88,174.13 (USD/SEK 8.58750000)",SEK/USD,SEK,96991.54,USD,96991.54,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564343,Y,Y,NULL,NULL,NULL
,,,18564344,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -179,330 (USD/SEK 8.58750000)",SEK/USD,SEK,197263.00,USD,197263.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564344,Y,Y,NULL,NULL,NULL
,,,18564345,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -109,472.23 (EUR/SEK 9.58193200)",SEK/EUR,SEK,120419.45,EUR,120419.45,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564345,Y,Y,NULL,NULL,NULL
,,,18564389,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 48,945.17 (USD/SEK 8.58100000)",SEK/USD,SEK,461998.38,USD,461998.38,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564389,Y,Y,NULL,NULL,NULL
,,,18564391,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 37,279.74 (USD/SEK 8.58100000)",SEK/USD,SEK,351887.21,USD,351887.21,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564391,Y,Y,NULL,NULL,NULL
,,,18564393,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -546,935.2 (USD/SEK 8.58100000)",SEK/USD,SEK,601628.72,USD,601628.72,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564393,Y,Y,NULL,NULL,NULL
,,,18564397,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -320,749.38 (USD/SEK 8.58100000)",SEK/USD,SEK,352824.32,USD,352824.32,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564397,Y,Y,NULL,NULL,NULL
,,,18564399,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 74,460.2 (USD/SEK 8.58100000)",SEK/USD,SEK,702837.29,USD,702837.29,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564399,Y,Y,NULL,NULL,NULL
,,,18564401,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: SEK -385,765.24 (USD/SEK 8.58100000)",SEK/USD,SEK,424341.76,USD,424341.76,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564401,Y,Y,NULL,NULL,NULL
,,,18564402,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 36,695.5 (USD/SEK 8.58100000)",SEK/USD,SEK,346372.51,USD,346372.51,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564402,Y,Y,NULL,NULL,NULL
,,,18564405,,," ",02.09.16,02.09.16,"Forex Spot","Forex Spot: USD 66,914.9 (USD/SEK 8.58100000)",SEK/USD,SEK,631616.45,USD,631616.45,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564405,Y,Y,NULL,NULL,NULL
,,,18564407,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -498,375.53 (SEK/CHF 11.41600000)",SEK/CHF,SEK,548213.08,CHF,548213.08,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564407,Y,Y,NULL,NULL,NULL
,,,18564408,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -637,239.14 (USD/SEK 8.58100000)",SEK/USD,SEK,700963.05,USD,700963.05,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564408,Y,Y,NULL,NULL,NULL
,,,18564430,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -854,016.32 (USD/SEK 8.58100000)",SEK/USD,SEK,939417.95,USD,939417.95,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564430,Y,Y,NULL,NULL,NULL
,,,18564433,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: USD 44,775.4 (USD/SEK 8.58100000)",SEK/USD,SEK,422639.49,USD,422639.49,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564433,Y,Y,NULL,NULL,NULL
,,,18564436,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -456,631.26 (USD/SEK 8.58100000)",SEK/USD,SEK,502294.39,USD,502294.39,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564436,Y,Y,NULL,NULL,NULL
,,,18564437,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: USD 48,101.29 (USD/SEK 8.58100000)",SEK/USD,SEK,454032.89,USD,454032.89,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564437,Y,Y,NULL,NULL,NULL
,,,18564441,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -855,757.65 (USD/SEK 8.58100000)",SEK/USD,SEK,941333.42,USD,941333.42,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564441,Y,Y,NULL,NULL,NULL
,,,18564444,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -518,395.75 (USD/SEK 8.58100000)",SEK/USD,SEK,570235.33,USD,570235.33,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18564444,Y,Y,NULL,NULL,NULL
,,,19017727,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: EUR 17.16 (EUR/HKD 8.654692)",HKD/EUR,HKD,163.36,EUR,163.36,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,19017727,Y,Y,NULL,NULL,NULL
,,,19017728,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: CHF 85.74 (HKD/CHF 0.126367)",HKD/CHF,HKD,746.35,CHF,746.35,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,19017728,Y,Y,NULL,NULL,NULL
,,,19017729,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: HKD -47.4 (SEK/HKD 0.904206)",HKD/SEK,HKD,52.14,SEK,52.14,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,19017729,Y,Y,NULL,NULL,NULL
,,,19017730,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: USD 2,621.37 (USD/HKD 7.755100)",HKD/USD,HKD,22361.89,USD,22361.89,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,19017730,Y,Y,NULL,NULL,NULL
,,,19017731,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: SEK -448,224.51 (USD/SEK 8.575000)",SEK/USD,SEK,493046.96,USD,493046.96,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,19017731,Y,Y,NULL,NULL,NULL
,,,19018197,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: USD -20,392.29 (USD/HKD 7.743000)",USD/HKD,USD,22431.52,HKD,22431.52,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19018197,Y,Y,NULL,NULL,NULL
,,,19018198,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: HKD 239,688.9 (USD/HKD 7.743000)",USD/HKD,USD,34051.12,HKD,34051.12,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19018198,Y,Y,NULL,NULL,NULL
,,,19018199,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: USD -38,107.99 (USD/HKD 7.743000)",USD/HKD,USD,41918.79,HKD,41918.79,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19018199,Y,Y,NULL,NULL,NULL
,,,19018200,,," ",05.09.16,05.09.16,"Forex Spot","Forex Spot: USD -9,690.07 (USD/HKD 7.743000)",USD/HKD,USD,10659.08,HKD,10659.08,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19018200,Y,Y,NULL,NULL,NULL
